member_id,member_name,party,state,congress,avg_simple_conformity,avg_entropy_conformity,votes_cast,birth_year,first_year_served,gender,chamber,district
B000208,Bartlett (MD),R,MD,108,0.8983471074380165,0.7635074659058864,1210,1926.0,1993.0,M,rep,MD-6
B000208,Bartlett (MD),R,MD,109,0.8736681887366818,0.733963905555715,657,1926.0,1993.0,M,rep,MD-6
B000208,Bartlett (MD),R,MD,110,0.912948857453754,0.6781397415981038,1838,1926.0,1993.0,M,rep,MD-6
B000213,Barton,R,TX,101,0.8125,0.4149387242178876,480,1949.0,1985.0,M,rep,TX-6
B000213,Barton,R,TX,102,0.846987951807229,0.4600515758326981,830,1949.0,1985.0,M,rep,TX-6
B000213,Barton,R,TX,103,0.8693415637860082,0.5351705442399092,972,1949.0,1985.0,M,rep,TX-6
B000213,Barton,R,TX,104,0.917981072555205,0.6696864050106319,1268,1949.0,1985.0,M,rep,TX-6
B000213,Barton,R,TX,105,0.9070397111913358,0.6534171951323268,1108,1949.0,1985.0,M,rep,TX-6
B000213,Barton,R,TX,106,0.9089219330855018,0.6579724101071909,1076,1949.0,1985.0,M,rep,TX-6
B000213,Barton,R,TX,107,0.9588744588744588,0.7782644109996572,924,1949.0,1985.0,M,rep,TX-6
B000213,Barton,R,TX,113,0.9475555555555556,0.757402917625296,1125,1949.0,1985.0,M,rep,TX-6
B000213,Barton,R,TX,114,0.967161845191556,0.781452628185913,1279,1949.0,1985.0,M,rep,TX-6
B000213,Barton,R,TX,115,0.9644097222222222,0.806761553757832,1152,1949.0,1985.0,M,rep,TX-6
B000213,Barton (TX),R,TX,108,0.9563318777292577,0.7966487172130345,1145,1949.0,1985.0,M,rep,TX-6
B000213,Barton (TX),R,TX,109,0.9344262295081968,0.7499392445245344,610,1949.0,1985.0,M,rep,TX-6
B000213,Barton (TX),R,TX,110,0.9223516361619524,0.6785492026086912,1803,1949.0,1985.0,M,rep,TX-6
B000213,Barton (TX),R,TX,111,0.9329113924050632,0.7538624021377365,1580,1949.0,1985.0,M,rep,TX-6
B000213,Barton (TX),R,TX,112,0.9233268356075374,0.7084039096875164,1539,1949.0,1985.0,M,rep,TX-6
B000220,Bass,R,NH,104,0.9145038167938933,0.6822975205193609,1310,1952.0,1995.0,M,rep,NH-2
B000220,Bass,R,NH,105,0.8730569948186528,0.6506569803867907,1158,1952.0,1995.0,M,rep,NH-2
B000220,Bass,R,NH,106,0.8981481481481481,0.6626149499262814,1188,1952.0,1995.0,M,rep,NH-2
B000220,Bass,R,NH,107,0.9191402251791198,0.7607883668573722,977,1952.0,1995.0,M,rep,NH-2
B000220,Bass,R,NH,108,0.9233333333333332,0.7692728522154768,1200,1952.0,1995.0,M,rep,NH-2
B000220,Bass,R,NH,109,0.9101978691019786,0.7376432137241822,657,1952.0,1995.0,M,rep,NH-2
B000220,Bass (NH),R,NH,112,0.8367477592829705,0.6600811724018162,1562,1952.0,1995.0,M,rep,NH-2
B000229,Bateman,R,VA,101,0.77,0.4050936692601043,500,1928.0,1983.0,M,rep,VA-1
B000229,Bateman,R,VA,102,0.7977011494252874,0.4548869291103791,870,1928.0,1983.0,M,rep,VA-1
B000229,Bateman,R,VA,103,0.792507204610951,0.5034695171545539,1041,1928.0,1983.0,M,rep,VA-1
B000229,Bateman,R,VA,104,0.9232067510548524,0.6865511550955484,1185,1928.0,1983.0,M,rep,VA-1
B000229,Bateman,R,VA,105,0.9316888045540797,0.6616208242852163,1054,1928.0,1983.0,M,rep,VA-1
B000229,Bateman,R,VA,106,0.9225422045680238,0.6498862522338589,1007,1928.0,1983.0,M,rep,VA-1
B000236,Bates,D,CA,101,0.8428874734607219,0.5694924608978899,471,1941.0,1983.0,M,rep,CA-44
B000287,Becerra,D,CA,103,0.913,0.5790622053237631,1000,1958.0,1993.0,M,rep,CA-34
B000287,Becerra,D,CA,104,0.8869565217391304,0.4574147953230076,1150,1958.0,1993.0,M,rep,CA-34
B000287,Becerra,D,CA,105,0.891465677179963,0.5462701955973448,1078,1958.0,1993.0,M,rep,CA-34
B000287,Becerra,D,CA,106,0.9363468634686348,0.614266855145144,1084,1958.0,1993.0,M,rep,CA-34
B000287,Becerra,D,CA,107,0.9540229885057472,0.6445135163904524,870,1958.0,1993.0,M,rep,CA-34
B000287,Becerra,D,CA,108,0.96113074204947,0.7268782093355304,1132,1958.0,1993.0,M,rep,CA-34
B000287,Becerra,D,CA,109,0.9581320450885668,0.7102886704464365,621,1958.0,1993.0,M,rep,CA-34
B000287,Becerra,D,CA,110,0.9860491071428572,0.8549983221792061,1792,1958.0,1993.0,M,rep,CA-34
B000287,Becerra,D,CA,111,0.9823008849557522,0.8315357691553608,1582,1958.0,1993.0,M,rep,CA-34
B000287,Becerra,D,CA,112,0.9487678339818416,0.641240336512446,1542,1958.0,1993.0,M,rep,CA-34
B000287,Becerra,D,CA,113,0.9629629629629628,0.7194200321413455,1161,1958.0,1993.0,M,rep,CA-34
B000287,Becerra,D,CA,114,0.9686998394863564,0.8023468042189965,1246,1958.0,1993.0,M,rep,CA-34
B000287,Becerra,D,CA,115,1.0,0.9130069624077696,18,1958.0,1993.0,M,rep,CA-34
B000318,Beilenson,D,CA,101,0.8951612903225806,0.5989254196159289,496,1932.0,1977.0,M,rep,CA-24
B000318,Beilenson,D,CA,102,0.8502923976608188,0.5456389146956265,855,1932.0,1977.0,M,rep,CA-24
B000318,Beilenson,D,CA,103,0.9085820895522388,0.574084775724949,1072,1932.0,1977.0,M,rep,CA-24
B000318,Beilenson,D,CA,104,0.8800922367409685,0.4460306647117011,1301,1932.0,1977.0,M,rep,CA-24
B000371,Bennett,D,FL,101,0.7784313725490196,0.5419037721615596,510,1910.0,1949.0,M,rep,FL-3
B000371,Bennett,D,FL,102,0.7971014492753623,0.5232222179961646,897,1910.0,1949.0,M,rep,FL-3
B000392,Bentley,R,MD,101,0.8388429752066116,0.4120354693439485,484,1923.0,1985.0,F,rep,MD-2
B000392,Bentley,R,MD,102,0.8279445727482679,0.4447534793860064,866,1923.0,1985.0,F,rep,MD-2
B000392,Bentley,R,MD,103,0.8444444444444444,0.5304311685171842,1035,1923.0,1985.0,F,rep,MD-2
B000400,Bentsen,D,TX,104,0.8552932216298553,0.4608614575791386,1313,1959.0,1995.0,M,rep,TX-25
B000400,Bentsen,D,TX,105,0.8981001727115717,0.5500004053650003,1158,1959.0,1995.0,M,rep,TX-25
B000400,Bentsen,D,TX,106,0.9258635214827295,0.6159036731951153,1187,1959.0,1995.0,M,rep,TX-25
B000400,Bentsen,D,TX,107,0.9148264984227128,0.6458760147655007,951,1959.0,1995.0,M,rep,TX-25
B000403,Bereuter,R,NE,101,0.8366141732283464,0.4101196215242459,508,1939.0,1979.0,M,rep,NE-1
B000403,Bereuter,R,NE,102,0.8344594594594594,0.4495140402015,888,1939.0,1979.0,M,rep,NE-1
B000403,Bereuter,R,NE,103,0.8371665133394665,0.5317345170624818,1087,1939.0,1979.0,M,rep,NE-1
B000403,Bereuter,R,NE,104,0.8697638994668697,0.6594545252160477,1313,1939.0,1979.0,M,rep,NE-1
B000403,Bereuter,R,NE,105,0.9065502183406112,0.6506893624112021,1145,1939.0,1979.0,M,rep,NE-1
B000403,Bereuter,R,NE,106,0.8828522920203735,0.6589846081492517,1178,1939.0,1979.0,M,rep,NE-1
B000403,Bereuter,R,NE,107,0.934375,0.7621894236661223,960,1939.0,1979.0,M,rep,NE-1
B000403,Bereuter,R,NE,108,0.9167502507522568,0.7630491518502853,997,1939.0,1979.0,M,rep,NE-1
B000410,Berman,D,CA,101,0.9310344827586208,0.6127131098136154,493,1941.0,1983.0,M,rep,CA-28
B000410,Berman,D,CA,102,0.9113001215066828,0.5641224759529746,823,1941.0,1983.0,M,rep,CA-28
B000410,Berman,D,CA,103,0.923702950152594,0.5890478332304492,983,1941.0,1983.0,M,rep,CA-28
B000410,Berman,D,CA,104,0.9118869492934332,0.4543088276145423,1203,1941.0,1983.0,M,rep,CA-28
B000410,Berman,D,CA,105,0.9132947976878611,0.5451756566610197,1038,1941.0,1983.0,M,rep,CA-28
B000410,Berman,D,CA,106,0.9478021978021978,0.6244047561600867,1092,1941.0,1983.0,M,rep,CA-28
B000410,Berman,D,CA,107,0.950110864745011,0.6524624372317295,902,1941.0,1983.0,M,rep,CA-28
B000410,Berman,D,CA,108,0.9562383612662942,0.7335125946067367,1074,1941.0,1983.0,M,rep,CA-28
B000410,Berman,D,CA,109,0.9449838187702264,0.7037882459684789,618,1941.0,1983.0,M,rep,CA-28
B000410,Berman,D,CA,110,0.979718309859155,0.8496919459519112,1775,1941.0,1983.0,M,rep,CA-28
B000410,Berman,D,CA,111,0.9865642994241842,0.8321191222808484,1563,1941.0,1983.0,M,rep,CA-28
B000410,Berman,D,CA,112,0.9527296937416776,0.6399942181593736,1502,1941.0,1983.0,M,rep,CA-28
B000420,Berry,D,AR,105,0.7963446475195822,0.5170123519487723,1149,1942.0,1997.0,M,rep,AR-1
B000420,Berry,D,AR,106,0.8126050420168067,0.5765380542064329,1190,1942.0,1997.0,M,rep,AR-1
B000420,Berry,D,AR,107,0.8237082066869301,0.6142578325160601,987,1942.0,1997.0,M,rep,AR-1
B000420,Berry,D,AR,108,0.8549747048903878,0.7009557058138974,1186,1942.0,1997.0,M,rep,AR-1
B000420,Berry,D,AR,109,0.848575712143928,0.6746017871714507,667,1942.0,1997.0,M,rep,AR-1
B000420,Berry,D,AR,110,0.9562811289429994,0.8353025290812877,1807,1942.0,1997.0,M,rep,AR-1
B000420,Berry,D,AR,111,0.9389671361502347,0.799001081052819,1491,1942.0,1997.0,M,rep,AR-1
B000431,Bevill,D,AL,101,0.852760736196319,0.5962418567050789,489,1921.0,1967.0,M,rep,AL-4
B000431,Bevill,D,AL,102,0.8564705882352941,0.5668150014660853,850,1921.0,1967.0,M,rep,AL-4
B000431,Bevill,D,AL,103,0.8673076923076923,0.574386734418558,1040,1921.0,1967.0,M,rep,AL-4
B000431,Bevill,D,AL,104,0.7250589159465829,0.4247322578545129,1273,1921.0,1967.0,M,rep,AL-4
B000461,Bilbray,R,CA,104,0.8901013250194856,0.6718497195947996,1283,1951.0,1995.0,M,rep,CA-50
B000461,Bilbray,R,CA,105,0.857773851590106,0.640784184160323,1132,1951.0,1995.0,M,rep,CA-50
B000461,Bilbray,R,CA,106,0.8072398190045249,0.6174448434869627,1105,1951.0,1995.0,M,rep,CA-50
B000461,Bilbray,R,CA,110,0.920775623268698,0.6811086306570386,1805,1951.0,1995.0,M,rep,CA-50
B000461,Bilbray,R,CA,111,0.9315856777493606,0.750496654127254,1564,1951.0,1995.0,M,rep,CA-50
B000461,Bilbray,R,CA,112,0.8993506493506493,0.6909955580365341,1540,1951.0,1995.0,M,rep,CA-50
B000462,Bilbray,D,NV,101,0.904572564612326,0.6108139820769186,503,1938.0,1987.0,M,rep,NV-1
B000462,Bilbray,D,NV,102,0.8721461187214612,0.5600560145832402,876,1938.0,1987.0,M,rep,NV-1
B000462,Bilbray,D,NV,103,0.8799630655586335,0.5654709255975947,1083,1938.0,1987.0,M,rep,NV-1
B000463,Bilirakis,R,FL,101,0.8855140186915887,0.427992298187729,428,1930.0,1983.0,M,rep,FL-9
B000463,Bilirakis,R,FL,102,0.8702201622247973,0.4526614279999787,863,1930.0,1983.0,M,rep,FL-9
B000463,Bilirakis,R,FL,103,0.9015296367112812,0.554160728928993,1046,1930.0,1983.0,M,rep,FL-9
B000463,Bilirakis,R,FL,104,0.9308755760368664,0.6839391106051133,1302,1930.0,1983.0,M,rep,FL-9
B000463,Bilirakis,R,FL,105,0.9394736842105263,0.6662289066138788,1140,1930.0,1983.0,M,rep,FL-9
B000463,Bilirakis,R,FL,106,0.9370805369127516,0.6774979900464604,1192,1930.0,1983.0,M,rep,FL-9
B000463,Bilirakis,R,FL,107,0.9583333333333334,0.7741982722796739,960,1930.0,1983.0,M,rep,FL-9
B000463,Bilirakis,R,FL,108,0.9507512520868112,0.7845850330774362,1198,1930.0,1983.0,M,rep,FL-9
B000463,Bilirakis,R,FL,109,0.9366306027820712,0.7525831813395486,647,1930.0,1983.0,M,rep,FL-9
B000490,Bishop,D,GA,103,0.9177820267686424,0.5854077309699826,1046,1947.0,1993.0,M,rep,GA-2
B000490,Bishop,D,GA,104,0.8464598249801114,0.4613811271175064,1257,1947.0,1993.0,M,rep,GA-2
B000490,Bishop,D,GA,105,0.8408695652173913,0.5290776821614313,1150,1947.0,1993.0,M,rep,GA-2
B000490,Bishop,D,GA,106,0.8557775847089487,0.5906258932453385,1151,1947.0,1993.0,M,rep,GA-2
B000490,Bishop,D,GA,107,0.8860759493670886,0.6400897303308895,948,1947.0,1993.0,M,rep,GA-2
B000490,Bishop,D,GA,119,0.9136690647482014,0.8598383058796211,139,1947.0,1993.0,M,rep,GA-2
B000490,Bishop (GA),D,GA,108,0.8859797297297297,0.7124561939452312,1184,1947.0,1993.0,M,rep,GA-2
B000490,Bishop (GA),D,GA,109,0.8824451410658307,0.6916608125585536,638,1947.0,1993.0,M,rep,GA-2
B000490,Bishop (GA),D,GA,110,0.9736694677871148,0.8466359748238882,1785,1947.0,1993.0,M,rep,GA-2
B000490,Bishop (GA),D,GA,111,0.9766266582438408,0.8270427514768897,1583,1947.0,1993.0,M,rep,GA-2
B000490,Bishop (GA),D,GA,112,0.8156351791530945,0.584528548421414,1535,1947.0,1993.0,M,rep,GA-2
B000490,Bishop (GA),D,GA,113,0.8624667258207631,0.6668450225290599,1127,1947.0,1993.0,M,rep,GA-2
B000490,Bishop (GA),D,GA,114,0.8863987635239567,0.7531956408196506,1294,1947.0,1993.0,M,rep,GA-2
B000490,Bishop (GA),D,GA,115,0.9250645994832042,0.7989630913845781,1161,1947.0,1993.0,M,rep,GA-2
B000490,Bishop (GA),D,GA,116,0.9869848156182212,0.8997000735973447,922,1947.0,1993.0,M,rep,GA-2
B000490,Bishop (GA),D,GA,117,0.9848178137651822,0.9420950734694084,988,1947.0,1993.0,M,rep,GA-2
B000490,Bishop (GA),D,GA,118,0.9737704918032788,0.8573921954968734,1220,1947.0,1993.0,M,rep,GA-2
B000517,Blackwell,D,PA,102,0.917004048582996,0.5623066293699878,494,1931.0,1991.0,M,rep,PA-2
B000517,Blackwell,D,PA,103,0.926673751328374,0.5821765082551659,941,1931.0,1991.0,M,rep,PA-2
B000518,Blagojevich,D,IL,105,0.9033687943262412,0.5506029557349154,1128,1956.0,1997.0,M,rep,IL-5
B000518,Blagojevich,D,IL,106,0.9106830122591943,0.6112344931970046,1142,1956.0,1997.0,M,rep,IL-5
B000518,Blagojevich,D,IL,107,0.916010498687664,0.6196247841142841,762,1956.0,1997.0,M,rep,IL-5
B000556,Bliley,R,VA,101,0.8797595190380761,0.4313527571008465,499,1932.0,1981.0,M,rep,VA-7
B000556,Bliley,R,VA,102,0.9055745164960182,0.4696255389103133,879,1932.0,1981.0,M,rep,VA-7
B000556,Bliley,R,VA,103,0.912639405204461,0.5591804783550947,1076,1932.0,1981.0,M,rep,VA-7
B000556,Bliley,R,VA,104,0.9547934528448948,0.6879103934924315,1283,1932.0,1981.0,M,rep,VA-7
B000556,Bliley,R,VA,105,0.950261780104712,0.6706005384355618,1146,1932.0,1981.0,M,rep,VA-7
B000556,Bliley,R,VA,106,0.9469565217391304,0.6760172392930568,1150,1932.0,1981.0,M,rep,VA-7
B000574,Blumenauer,D,OR,104,0.918032786885246,0.4710218598024122,244,1948.0,1996.0,M,rep,OR-3
B000574,Blumenauer,D,OR,105,0.9027653880463872,0.5466241211111147,1121,1948.0,1996.0,M,rep,OR-3
B000574,Blumenauer,D,OR,106,0.9090128755364808,0.6093035628040762,1165,1948.0,1996.0,M,rep,OR-3
B000574,Blumenauer,D,OR,107,0.9104320337197048,0.6464392260902145,949,1948.0,1996.0,M,rep,OR-3
B000574,Blumenauer,D,OR,108,0.9365217391304348,0.7325953642990489,1150,1948.0,1996.0,M,rep,OR-3
B000574,Blumenauer,D,OR,109,0.9116719242902208,0.6962791586512214,634,1948.0,1996.0,M,rep,OR-3
B000574,Blumenauer,D,OR,110,0.9597130242825608,0.8358663172543962,1812,1948.0,1996.0,M,rep,OR-3
B000574,Blumenauer,D,OR,111,0.9705329153605016,0.8199407059336997,1595,1948.0,1996.0,M,rep,OR-3
B000574,Blumenauer,D,OR,112,0.927381745502998,0.6246998293543166,1501,1948.0,1996.0,M,rep,OR-3
B000574,Blumenauer,D,OR,113,0.9410211267605634,0.7077716684672086,1136,1948.0,1996.0,M,rep,OR-3
B000574,Blumenauer,D,OR,114,0.9502762430939228,0.7929419704264297,1267,1948.0,1996.0,M,rep,OR-3
B000574,Blumenauer,D,OR,115,0.9390459363957596,0.8135609393498094,1132,1948.0,1996.0,M,rep,OR-3
B000574,Blumenauer,D,OR,116,0.973432518597237,0.8964748860296311,941,1948.0,1996.0,M,rep,OR-3
B000574,Blumenauer,D,OR,117,0.988821138211382,0.9411168140770638,984,1948.0,1996.0,M,rep,OR-3
B000574,Blumenauer,D,OR,118,0.9664855072463768,0.8494339971867353,1104,1948.0,1996.0,M,rep,OR-3
B000575,Blunt,R,MO,105,0.937334510150044,0.6643681838468456,1133,1950.0,1997.0,M,sen,
B000575,Blunt,R,MO,106,0.9540816326530612,0.6796081564776345,1176,1950.0,1997.0,M,sen,
B000575,Blunt,R,MO,107,0.9740820734341252,0.787945106145633,926,1950.0,1997.0,M,sen,
B000575,Blunt,R,MO,108,0.9644970414201184,0.7856874184633633,1183,1950.0,1997.0,M,sen,
B000575,Blunt,R,MO,109,0.9634703196347032,0.7609425456468728,657,1950.0,1997.0,M,sen,
B000575,Blunt,R,MO,110,0.9498025944726451,0.6895844497416083,1773,1950.0,1997.0,M,sen,
B000575,Blunt,R,MO,111,0.9483870967741936,0.752290561734276,1395,1950.0,1997.0,M,sen,
B000576,Blute,R,MA,103,0.8221381267738883,0.5366933832676801,1057,1956.0,1993.0,M,rep,MA-3
B000576,Blute,R,MA,104,0.8442056792018419,0.6477292347065473,1303,1956.0,1993.0,M,rep,MA-3
B000586,Boehlert,R,NY,101,0.7188118811881188,0.3764138415053081,505,1936.0,1983.0,M,rep,NY-24
B000586,Boehlert,R,NY,102,0.670045045045045,0.3930979176514835,888,1936.0,1983.0,M,rep,NY-24
B000586,Boehlert,R,NY,103,0.7195914577530177,0.4835018758545326,1077,1936.0,1983.0,M,rep,NY-24
B000586,Boehlert,R,NY,104,0.7987804878048781,0.6208754154430196,1312,1936.0,1983.0,M,rep,NY-24
B000586,Boehlert,R,NY,105,0.7996545768566494,0.6135481615050181,1158,1936.0,1983.0,M,rep,NY-24
B000586,Boehlert,R,NY,106,0.8253568429890848,0.6325980789491836,1191,1936.0,1983.0,M,rep,NY-24
B000586,Boehlert,R,NY,107,0.9053497942386832,0.7509904337665148,972,1936.0,1983.0,M,rep,NY-24
B000586,Boehlert,R,NY,108,0.8990990990990991,0.7600434970908031,1110,1936.0,1983.0,M,rep,NY-24
B000586,Boehlert,R,NY,109,0.8736681887366818,0.7142163262250846,657,1936.0,1983.0,M,rep,NY-24
B000589,Boehner,R,OH,102,0.9064994298745724,0.4668736032483476,877,1949.0,1991.0,M,rep,OH-8
B000589,Boehner,R,OH,103,0.9191729323308272,0.560305479696011,1064,1949.0,1991.0,M,rep,OH-8
B000589,Boehner,R,OH,104,0.9629057187017002,0.6938932599389956,1294,1949.0,1991.0,M,rep,OH-8
B000589,Boehner,R,OH,105,0.956369982547993,0.6703814679994203,1146,1949.0,1991.0,M,rep,OH-8
B000589,Boehner,R,OH,106,0.9347457627118644,0.67775758590638,1180,1949.0,1991.0,M,rep,OH-8
B000589,Boehner,R,OH,107,0.9775880469583778,0.7793472297624043,937,1949.0,1991.0,M,rep,OH-8
B000589,Boehner,R,OH,108,0.9702127659574468,0.7903248878508157,1175,1949.0,1991.0,M,rep,OH-8
B000589,Boehner,R,OH,109,0.9691358024691358,0.7579589983182075,648,1949.0,1991.0,M,rep,OH-8
B000589,Boehner,R,OH,110,0.94211123723042,0.6937127389972049,1762,1949.0,1991.0,M,rep,OH-8
B000589,Boehner,R,OH,111,0.9591152815013404,0.761676007278844,1492,1949.0,1991.0,M,rep,OH-8
B000589,Boehner,R,OH,112,0.8888888888888888,0.5245413951895174,9,1949.0,1991.0,M,rep,OH-8
B000589,Boehner,R,OH,113,0.9230769230769232,0.5506033597251953,26,1949.0,1991.0,M,rep,OH-8
B000589,Boehner,R,OH,114,0.8571428571428571,0.3855358488437636,14,1949.0,1991.0,M,rep,OH-8
B000592,Boggs,D,LA,101,0.92,0.6300555285758379,450,1916.0,1973.0,F,rep,LA-2
B000617,Bonilla,R,TX,103,0.8985239852398524,0.5520995147327352,1084,1954.0,1993.0,M,rep,TX-23
B000617,Bonilla,R,TX,104,0.9405405405405406,0.6862725281115926,1295,1954.0,1993.0,M,rep,TX-23
B000617,Bonilla,R,TX,105,0.9073394495412844,0.6505231752701176,1090,1954.0,1993.0,M,rep,TX-23
B000617,Bonilla,R,TX,106,0.9234042553191488,0.6710775530668696,1175,1954.0,1993.0,M,rep,TX-23
B000617,Bonilla,R,TX,107,0.970010341261634,0.7793531791589814,967,1954.0,1993.0,M,rep,TX-23
B000617,Bonilla,R,TX,108,0.9641638225255972,0.7890329593931735,1172,1954.0,1993.0,M,rep,TX-23
B000617,Bonilla,R,TX,109,0.9607843137254902,0.7585517610848126,663,1954.0,1993.0,M,rep,TX-23
B000619,Bonior,D,MI,101,0.9343936381709742,0.6173232163683796,503,1945.0,1977.0,M,rep,MI-10
B000619,Bonior,D,MI,102,0.9220125786163522,0.5830910333275873,795,1945.0,1977.0,M,rep,MI-10
B000619,Bonior,D,MI,103,0.9138257575757576,0.5829825542314948,1056,1945.0,1977.0,M,rep,MI-10
B000619,Bonior,D,MI,104,0.9002284843869002,0.4698412825654838,1313,1945.0,1977.0,M,rep,MI-10
B000619,Bonior,D,MI,105,0.8599118942731278,0.5425062201526399,1135,1945.0,1977.0,M,rep,MI-10
B000619,Bonior,D,MI,106,0.9234042553191488,0.612656445707318,1175,1945.0,1977.0,M,rep,MI-10
B000619,Bonior,D,MI,107,0.8954489544895449,0.6366414805837687,813,1945.0,1977.0,M,rep,MI-10
B000622,Bono,R,CA,104,0.9541501976284584,0.6908549509606255,1265,1935.0,1995.0,M,rep,CA-44
B000622,Bono,R,CA,105,0.9376053962900506,0.6736028147412589,593,1935.0,1995.0,M,rep,CA-44
B000644,Borski,D,PA,101,0.935871743486974,0.6222668385743653,499,1948.0,1983.0,M,rep,PA-3
B000644,Borski,D,PA,102,0.9181818181818182,0.5827353842880811,880,1948.0,1983.0,M,rep,PA-3
B000644,Borski,D,PA,103,0.9279620853080568,0.5828194595133741,1055,1948.0,1983.0,M,rep,PA-3
B000644,Borski,D,PA,104,0.885003885003885,0.4624500339200527,1287,1948.0,1983.0,M,rep,PA-3
B000644,Borski,D,PA,105,0.863556338028169,0.537683006653392,1136,1948.0,1983.0,M,rep,PA-3
B000644,Borski,D,PA,106,0.8808290155440415,0.6013766660730472,1158,1948.0,1983.0,M,rep,PA-3
B000644,Borski,D,PA,107,0.8722466960352423,0.6215899585451616,908,1948.0,1983.0,M,rep,PA-3
B000648,Bosco,D,CA,101,0.9065040650406504,0.6143496950937964,492,1946.0,1983.0,M,rep,CA-1
B000652,Boswell,D,IA,105,0.813953488372093,0.5233835941681116,1161,1934.0,1997.0,M,rep,IA-3
B000652,Boswell,D,IA,106,0.834319526627219,0.5907425962975174,1183,1934.0,1997.0,M,rep,IA-3
B000652,Boswell,D,IA,107,0.8952187182095626,0.6399499692077976,983,1934.0,1997.0,M,rep,IA-3
B000652,Boswell,D,IA,108,0.907035175879397,0.7209688680393834,1194,1934.0,1997.0,M,rep,IA-3
B000652,Boswell,D,IA,109,0.8878326996197718,0.6790428404601069,526,1934.0,1997.0,M,rep,IA-3
B000652,Boswell,D,IA,110,0.964951950254381,0.8424320307337437,1769,1934.0,1997.0,M,rep,IA-3
B000652,Boswell,D,IA,111,0.9813200498132004,0.8294185865632958,1606,1934.0,1997.0,M,rep,IA-3
B000652,Boswell,D,IA,112,0.8309148264984227,0.5924058313694995,1585,1934.0,1997.0,M,rep,IA-3
B000657,Boucher,D,VA,101,0.9544513457556936,0.6245256118980267,483,1946.0,1983.0,M,rep,VA-9
B000657,Boucher,D,VA,102,0.9133489461358314,0.5786577657926635,854,1946.0,1983.0,M,rep,VA-9
B000657,Boucher,D,VA,103,0.913378248315688,0.5830263483676508,1039,1946.0,1983.0,M,rep,VA-9
B000657,Boucher,D,VA,104,0.8405103668261563,0.4483733346500098,1254,1946.0,1983.0,M,rep,VA-9
B000657,Boucher,D,VA,105,0.8841911764705882,0.5414076180876547,1088,1946.0,1983.0,M,rep,VA-9
B000657,Boucher,D,VA,106,0.8816725978647687,0.5998763427773669,1124,1946.0,1983.0,M,rep,VA-9
B000657,Boucher,D,VA,107,0.9035369774919614,0.6475849459791742,933,1946.0,1983.0,M,rep,VA-9
B000657,Boucher,D,VA,108,0.9026028547439128,0.7113591822359931,1191,1946.0,1983.0,M,rep,VA-9
B000657,Boucher,D,VA,109,0.8940809968847352,0.6909891355881073,642,1946.0,1983.0,M,rep,VA-9
B000657,Boucher,D,VA,110,0.9671848013816926,0.8468572328689918,1737,1946.0,1983.0,M,rep,VA-9
B000657,Boucher,D,VA,111,0.9639107611548556,0.8213169502190372,1524,1946.0,1983.0,M,rep,VA-9
B000668,Bentz,R,OR,117,0.96875,0.7034634004434562,992,1952.0,2021.0,M,rep,OR-2
B000668,Bentz,R,OR,118,0.9559902200488998,0.705856284442567,1227,1952.0,2021.0,M,rep,OR-2
B000668,Bentz,R,OR,119,1.0,0.9106727242760398,143,1952.0,2021.0,M,rep,OR-2
B000711,Boxer,D,CA,101,0.9185022026431718,0.6115480518707842,454,1940.0,1983.0,F,sen,
B000711,Boxer,D,CA,102,0.9279731993299832,0.6004164701003979,597,1940.0,1983.0,F,sen,
B000716,Boyd,D,FL,105,0.8163793103448276,0.5205659981012016,1160,1945.0,1997.0,M,rep,FL-2
B000716,Boyd,D,FL,106,0.8505067567567568,0.586258566831876,1184,1945.0,1997.0,M,rep,FL-2
B000716,Boyd,D,FL,107,0.8571428571428571,0.6237921092916007,966,1945.0,1997.0,M,rep,FL-2
B000716,Boyd,D,FL,108,0.85,0.6915458173679259,1140,1945.0,1997.0,M,rep,FL-2
B000716,Boyd,D,FL,109,0.880064829821718,0.6881290848253522,617,1945.0,1997.0,M,rep,FL-2
B000716,Boyd,D,FL,111,0.9544567338972024,0.812112240721218,1537,1945.0,1997.0,M,rep,FL-2
B000716,Boyd (FL),D,FL,110,0.9416257501363884,0.8333795469984122,1833,1945.0,1997.0,M,rep,FL-2
B000740,Bice,R,OK,118,0.9212022745735174,0.7010933101126016,1231,1973.0,2021.0,F,rep,OK-5
B000740,Bice,R,OK,119,1.0,0.910703900738631,141,1973.0,2021.0,F,rep,OK-5
B000740,Bice (OK),R,OK,117,0.9657603222557906,0.701088281772248,993,1973.0,2021.0,F,rep,OK-5
B000755,Brady,R,TX,105,0.9404309252217996,0.6792882535391529,789,1955.0,1997.0,M,rep,TX-8
B000755,Brady,R,TX,116,0.9438202247191012,0.6966024060721009,890,1955.0,1997.0,M,rep,TX-8
